"Insample","time","variable","j0","V1","V2","V3","V4","V5","V6"
1,45,3,0.0105842024554865,0.2361276377843,-1.08738515489116,0.293648789839603,-0.171132482311564,0.170980019916319,0.0263515134867585
1,45,4,0.00309061875523774,0,-0.281516529175156,0,-0.875070390737706,0,0
1,45,5,0.000596684890788672,0,0.0265583353415276,0.0183833097095083,-0.0206031644598958,-0.931990372695754,-0.109262606851535
1,45,6,-0.00121664946538685,-0.0890368748594594,0.0594747106628573,0,0.13463680759883,-0.266173766827756,-0.635335033792619
1,46,1,-0.00113796679723487,-0.382866717702044,0,0,-0.613289129877948,0,0
1,46,2,-0.00589530441396519,0,-0.599346593250853,0,-0.0733826882449003,0.022345926120501,0.0116280410956492
1,46,3,0.0104368663099455,0.130969363305232,-0.965205596421078,-0.0950329401466871,0,0,0.0480485518938326
1,46,4,0.00602866024227604,0,-0.44716710938264,0,-0.562371462956459,0,0
1,46,5,0.000201236119034005,-0.198887244561138,-0.0601394222921383,-0.033188465472437,-0.0721972190513935,-0.0267187166330644,-1.21073608188008
1,46,6,-0.00126238740569755,0,0.226574435592071,-0.0353489475242305,0.185434018346194,-0.722067079954189,-0.0142782478803758
1,47,1,-0.00568957596934539,0.0670994770367774,0,0,-0.872759622382915,0,0
1,47,2,0.0410975072592361,0,-0.0171045998488914,0,0,0,0
1,47,3,0.00964227697827605,-0.138964368240372,-0.712380293471938,-0.0484551228756212,0.155779947395423,0.260487483493648,0
1,47,4,-0.00746074020218959,0,0,0,-0.269160768734712,0,0.384620231099076
1,47,5,0.00171489676042366,0,0.00416276665452683,0,0,-0.880978886780663,-0.173798581563314
1,47,6,0.000207542685770556,0,0,0,0.0175509469055228,-0.173440644968153,-0.793351200869106
0,1,1,-0.0171499480890848,-0.341588875288955,0,0,-0.642641968166386,0,0
0,1,2,0.00227225222126094,-1.20072524498234,-1.52608931621086,0,0.462443447145383,-0.184807556015033,-0.0470395950494317
0,1,3,0.0107217839008956,0.325004959258926,-1.14587484563503,0.393649636753464,-0.262798408686703,0.234393779839294,0.0012858907170518
0,1,4,-1.17638186745428e-05,-0.385369889626298,-0.184003468725868,-0.378752480741494,-0.266734350166953,0,0
0,1,5,0.00233637680228151,0,0.0142412223426121,0,-0.0295402030769878,-0.938106094254737,0
0,1,6,-0.00480129113713078,0,0.172764603599755,-0.0151007038956239,0.212316436939533,-0.626215637528186,-0.130417565434288
0,2,1,0.000927315416858926,-0.322515149764289,0,0,-0.598807454892907,0,0
0,2,2,0.00334253950948015,-0.0443551495900968,-1.27485319467379,0.163476748114137,0.354759086814421,0,0
0,2,3,0.0125180081606692,0,-0.970485514500307,0.0315663491612189,0,0,0
0,2,4,0.0177880596767245,-0.0897228542436794,-0.059475130147218,-0.0402096246779536,-0.977840102858278,0.0678737692623307,0.0972984279676048
0,2,5,0.00190740063295552,0,0.00797767274583258,0.02245511825279,-0.0436374379460585,-0.884122656342345,-0.160683626288835
0,2,6,-0.00148168737623242,0,0.0170200915782615,0.047444527989961,0.0310993276513938,-0.311438039037182,-0.606227784473187
